Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
84.469,TraderOne,Tick,300,309,-9,9,148500,149000,11005,69595,71395,OK
84.797,TraderOne,Tick,301,309,-8,8,148500,149200,11035,69965,71565,OK
85.047,TraderOne,Tick,302,309,-7,7,148800,149200,11065,70235,71635,OK
85.219,TraderOne,Tick,303,309,-6,6,148800,149200,11095,70505,71705,OK
85.516,TraderOne,Tick,304,309,-5,5,148800,149200,11125,70775,71775,OK
85.782,TraderOne,Tick,305,309,-4,4,148800,149200,11155,71045,71845,OK
86.016,TraderOne,Tick,306,309,-3,3,148900,149600,11185,71515,72115,OK
86.235,TraderOne,Tick,307,309,-2,2,149300,149600,11215,71685,72085,OK
86.485,TraderOne,Tick,308,309,-1,1,149300,149600,11245,71955,72155,OK
86.782,TraderOne,Tick,309,309,0,0,149600,149600,11275,72225,72225,OK
86.954,TraderOne,Tick,309,309,0,0,149600,149600,11275,72225,72225,OK
87.25,TraderOne,Tick,309,309,0,0,149600,149600,11275,72225,72225,OK
87.516,TraderOne,Tick,309,309,0,0,149600,149700,11275,72225,72225,OK
87.704,TraderOne,Tick,309,309,0,0,149600,149700,11275,72225,72225,OK
87.954,TraderOne,Tick,309,309,0,0,149600,149500,11275,72225,72225,OK
88.204,TraderOne,Tick,309,309,0,0,149600,149500,11275,72225,72225,OK
88.516,TraderOne,Tick,309,309,0,0,149600,149200,11275,72225,72225,OK
88.782,TraderOne,Tick,309,309,0,0,149600,149100,11275,72225,72225,OK
89.0,TraderOne,Tick,309,309,0,0,149600,149100,11275,72225,72225,OK
89.204,TraderOne,Tick,309,309,0,0,149600,149100,11275,72225,72225,OK
89.5,TraderOne,Tick,309,309,0,0,149600,148900,11275,72225,72225,OK
89.813,TraderOne,Tick,309,309,0,0,149600,148900,11275,72225,72225,OK
89.954,TraderOne,Tick,309,309,0,0,149600,148900,11275,72225,72225,OK
90.235,TraderOne,Tick,309,309,0,0,149600,148900,11275,72225,72225,OK
90.485,TraderOne,Tick,309,309,0,0,149600,149100,11275,72225,72225,OK
90.782,TraderOne,Tick,309,309,0,0,149600,149100,11275,72225,72225,OK
91.016,TraderOne,Tick,309,312,-3,3,149000,149100,11230,71970,72270,OK
91.266,TraderOne,Tick,309,324,-15,15,149400,149100,11589,75211,72211,OK
91.547,TraderOne,Tick,309,334,-25,25,149400,148900,11888,78912,73912,OK
91.704,TraderOne,Tick,309,343,-34,34,149000,148900,11754,78146,74746,OK
92.047,TraderOne,Tick,309,344,-35,35,149600,148900,11739,78061,71061,OK
92.297,TraderOne,Tick,313,344,-31,31,148500,148900,11679,78521,84721,OK
92.454,TraderOne,Tick,313,344,-31,31,148500,148900,11679,78521,84721,OK
92.719,TraderOne,Tick,313,344,-31,31,148500,148900,11679,78521,84721,OK
92.969,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
93.25,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
93.5,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
93.797,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
94.0,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
94.25,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
94.469,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
94.813,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
95.032,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
95.25,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
95.5,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
95.797,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
95.985,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
96.282,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
96.532,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
96.797,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
96.954,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
97.25,TraderOne,Tick,313,344,-31,31,148500,149200,11679,78521,84721,OK
97.5,TraderOne,Tick,316,348,-32,32,149800,149600,11574,78426,72026,OK
97.735,TraderOne,Tick,316,348,-32,32,149800,149600,11574,78426,72026,OK
98.032,TraderOne,Tick,316,348,-32,32,149800,149800,11574,78426,78426,OK
98.219,TraderOne,Tick,316,348,-32,32,149800,149800,11574,78426,78426,OK
98.547,TraderOne,Tick,319,351,-32,32,149800,149800,11484,78516,78516,OK
98.735,TraderOne,Tick,319,351,-32,32,149800,149800,11484,78516,78516,OK
99.016,TraderOne,Tick,319,351,-32,32,149800,149900,11484,78516,81716,OK
99.282,TraderOne,Tick,319,351,-32,32,149800,150100,11484,78516,88116,OK
99.532,TraderOne,Tick,322,351,-29,29,149800,150000,11574,79026,84826,OK
99.797,TraderOne,Tick,325,351,-26,26,149800,150000,11664,79536,84736,OK
100.0,TraderOne,Tick,328,351,-23,23,149800,150000,11754,80046,84646,OK
100.25,TraderOne,Tick,328,351,-23,23,149900,149900,11754,80046,80046,OK
100.5,TraderOne,Tick,328,351,-23,23,149900,149900,11754,80046,80046,OK
100.813,TraderOne,Tick,328,351,-23,23,149900,149900,11754,80046,80046,OK
101.0,TraderOne,Tick,328,351,-23,23,149900,149900,11754,80046,80046,OK
101.282,TraderOne,Tick,330,351,-21,21,149400,149900,11724,80276,86576,OK
101.516,TraderOne,Tick,330,351,-21,21,149400,150100,11724,80276,86576,OK
101.719,TraderOne,Tick,332,351,-19,19,149900,150100,11784,80416,84216,OK
102.047,TraderOne,Tick,332,351,-19,19,149900,150100,11784,80416,84216,OK
102.219,TraderOne,Tick,334,351,-17,17,149900,150100,11844,80756,84156,OK
102.516,TraderOne,Tick,336,351,-15,15,149900,150300,11904,81096,85596,OK
102.766,TraderOne,Tick,338,351,-13,13,149900,150300,11964,81636,85536,OK
103.047,TraderOne,Tick,339,351,-12,12,149900,150300,11994,81906,85506,OK
103.219,TraderOne,Tick,340,351,-11,11,149900,150300,12024,82176,85476,OK
103.547,TraderOne,Tick,341,351,-10,10,149900,150300,12054,82446,85446,OK
103.782,TraderOne,Tick,341,351,-10,10,149900,150300,12054,82446,85446,OK
104.016,TraderOne,Tick,341,351,-10,10,149900,150400,12054,82446,85446,OK
104.266,TraderOne,Tick,341,351,-10,10,149900,150200,12054,82446,85446,OK
104.516,TraderOne,Tick,341,351,-10,10,149900,150200,12054,82446,85446,OK
104.797,TraderOne,Tick,341,351,-10,10,149900,150200,12054,82446,85446,OK
105.047,TraderOne,Tick,341,356,-15,15,150100,150200,12204,81296,82796,OK
105.25,TraderOne,Tick,341,356,-15,15,150100,150200,12204,81296,82796,OK
105.5,TraderOne,Tick,341,356,-15,15,150100,150200,12204,81296,82796,OK
105.735,TraderOne,Tick,341,356,-15,15,150100,150200,12204,81296,82796,OK
106.016,TraderOne,Tick,341,356,-15,15,150100,150300,12204,81296,84296,OK
106.297,TraderOne,Tick,341,356,-15,15,150100,150500,12204,81296,85796,OK
106.532,TraderOne,Tick,345,356,-11,11,150200,150500,12234,82266,85566,OK
106.735,TraderOne,Tick,346,356,-10,10,150200,150400,12264,82436,84436,OK
106.985,TraderOne,Tick,346,356,-10,10,150200,150300,12264,82436,83436,OK
107.282,TraderOne,Tick,347,356,-9,9,150200,150300,12294,82406,83306,OK
107.516,TraderOne,Tick,348,356,-8,8,150200,150400,12324,82376,83976,OK
107.75,TraderOne,Tick,349,356,-7,7,150200,150400,12354,82546,83946,OK
108.032,TraderOne,Tick,350,356,-6,6,150200,150400,12384,82616,83816,OK
108.297,TraderOne,Tick,351,356,-5,5,150200,150300,12414,82686,83186,OK
108.485,TraderOne,Tick,352,356,-4,4,150200,150100,12444,82656,82256,OK
108.782,TraderOne,Tick,353,356,-3,3,149600,150100,12429,82671,83571,OK
109.016,TraderOne,Tick,353,356,-3,3,149600,150100,12429,82671,83571,OK
109.266,TraderOne,Tick,353,356,-3,3,149600,150100,12429,82671,83571,OK
109.516,TraderOne,Tick,353,356,-3,3,149600,150100,12429,82671,83571,OK
109.797,TraderOne,Tick,353,356,-3,3,149600,150100,12429,82671,83571,OK
110.032,TraderOne,Tick,353,368,-15,15,150100,150100,12789,82311,82311,OK
110.297,TraderOne,Tick,353,368,-15,15,150200,150500,12789,82311,86811,OK
110.485,TraderOne,Tick,353,368,-15,15,150200,150500,12789,82311,86811,OK
110.719,TraderOne,Tick,355,368,-13,13,150200,150700,12849,82851,86751,OK
111.016,TraderOne,Tick,356,368,-12,12,150200,150600,12879,83221,86821,OK
111.25,TraderOne,Tick,357,368,-11,11,150200,150600,12909,83591,86891,OK
111.547,TraderOne,Tick,358,368,-10,10,150200,150600,12939,83861,86861,OK
111.735,TraderOne,Tick,359,368,-9,9,150100,150600,12969,84131,86831,OK
112.063,TraderOne,Tick,360,368,-8,8,150200,150600,12999,84401,86801,OK
112.313,TraderOne,Tick,361,368,-7,7,150200,150500,13029,84671,86771,OK
112.469,TraderOne,Tick,362,368,-6,6,150200,150400,13059,84841,86041,OK
112.766,TraderOne,Tick,363,368,-5,5,150200,150500,13089,85011,86511,OK
113.063,TraderOne,Tick,364,368,-4,4,150200,150700,13119,85381,86581,OK
113.235,TraderOne,Tick,364,368,-4,4,150200,150600,13119,85381,86581,OK
113.516,TraderOne,Tick,364,368,-4,4,150200,150500,13119,85381,86581,OK
113.75,TraderOne,Tick,364,368,-4,4,150200,150500,13119,85381,86581,OK
114.016,TraderOne,Tick,364,368,-4,4,150200,150500,13119,85381,86581,OK
114.235,TraderOne,Tick,364,368,-4,4,150200,150600,13119,85381,86581,OK
114.469,TraderOne,Tick,364,368,-4,4,150500,150500,13119,85381,85381,OK
114.735,TraderOne,Tick,364,368,-4,4,150500,150500,13119,85381,85381,OK
115.047,TraderOne,Tick,364,368,-4,4,150500,150900,13119,85381,86581,OK
115.25,TraderOne,Tick,365,368,-3,3,150100,150500,13149,85551,86451,OK
115.532,TraderOne,Tick,365,368,-3,3,150100,150500,13149,85551,86451,OK
115.813,TraderOne,Tick,365,368,-3,3,150100,150500,13149,85551,86451,OK
115.985,TraderOne,Tick,365,368,-3,3,150100,150400,13149,85551,86451,OK
116.266,TraderOne,Tick,365,380,-15,15,150600,150500,12968,85732,84232,OK
116.563,TraderOne,Tick,365,380,-15,15,150600,150800,12968,85732,88732,OK
116.75,TraderOne,Tick,365,380,-15,15,150600,150800,12968,85732,88732,OK
116.969,TraderOne,Tick,367,380,-13,13,150000,150500,12938,85962,89862,OK
117.204,TraderOne,Tick,367,380,-13,13,150000,150500,12938,85962,89862,OK
117.5,TraderOne,Tick,367,380,-13,13,150000,150300,12938,85962,89862,OK
117.766,TraderOne,Tick,367,380,-13,13,150000,150300,12938,85962,89862,OK
118.047,TraderOne,Tick,367,380,-13,13,150000,150300,12938,85962,89862,OK
118.297,TraderOne,Tick,367,390,-23,23,150500,150500,12788,86112,86112,OK
118.516,TraderOne,Tick,367,392,-25,25,150500,150500,12848,86052,86052,OK
118.797,TraderOne,Tick,367,397,-30,30,150500,150400,12998,85902,82902,OK
118.969,TraderOne,Tick,370,397,-27,27,150200,150300,12953,86247,88947,OK
119.282,TraderOne,Tick,373,397,-24,24,150200,150300,13043,86457,88857,OK
119.532,TraderOne,Tick,375,397,-22,22,150200,150200,13103,86597,86597,OK
119.766,TraderOne,Tick,375,397,-22,22,150200,150100,13103,86597,84397,OK
119.985,TraderOne,Tick,375,397,-22,22,150200,150100,13103,86597,84397,OK
120.282,TraderOne,Tick,375,399,-24,24,150200,150600,13073,85427,92627,OK
120.5,TraderOne,Tick,375,399,-24,24,150200,150600,13073,85427,92627,OK
120.75,TraderOne,Tick,375,399,-24,24,150200,150600,13073,85427,92627,OK
120.969,TraderOne,Tick,375,399,-24,24,150200,150600,13073,85427,92627,OK
121.204,TraderOne,Tick,377,399,-22,22,150000,150600,13043,85657,92257,OK
121.469,TraderOne,Tick,379,399,-20,20,150500,150600,13013,85687,87687,OK
121.766,TraderOne,Tick,381,399,-18,18,150400,150600,13073,85827,89427,OK
122.047,TraderOne,Tick,383,399,-16,16,150100,150600,13133,86167,90967,OK
122.266,TraderOne,Tick,385,399,-14,14,150400,150600,13193,86107,88907,OK
122.485,TraderOne,Tick,386,399,-13,13,150400,150500,13223,86177,87477,OK
122.75,TraderOne,Tick,387,399,-12,12,150400,150500,13253,86247,87447,OK
123.047,TraderOne,Tick,388,399,-11,11,150400,150500,13283,86217,87317,OK
123.235,TraderOne,Tick,388,399,-11,11,150400,150400,13283,86217,86217,OK
123.532,TraderOne,Tick,388,399,-11,11,150400,150400,13283,86217,86217,OK
123.766,TraderOne,Tick,388,399,-11,11,150400,150400,13283,86217,86217,OK
124.047,TraderOne,Tick,388,399,-11,11,150400,150400,13283,86217,86217,OK
124.282,TraderOne,Tick,388,403,-15,15,150600,150400,13223,86277,83277,OK
124.516,TraderOne,Tick,388,403,-15,15,150600,150400,13223,86277,83277,OK
124.766,TraderOne,Tick,388,403,-15,15,150600,150400,13223,86277,83277,OK
125.016,TraderOne,Tick,388,403,-15,15,150600,150400,13223,86277,83277,OK
125.282,TraderOne,Tick,388,403,-15,15,150600,150400,13223,86277,83277,OK
125.5,TraderOne,Tick,388,403,-15,15,150400,150400,13223,86277,86277,OK
125.75,TraderOne,Tick,388,403,-15,15,150400,150400,13223,86277,86277,OK
125.954,TraderOne,Tick,388,403,-15,15,150400,150700,13223,86277,90777,OK
126.219,TraderOne,Tick,388,403,-15,15,150400,150900,13223,86277,90777,OK
126.563,TraderOne,Tick,390,403,-13,13,150500,151200,13283,87017,90917,OK
126.704,TraderOne,Tick,391,403,-12,12,150600,151000,13313,87387,90987,OK
127.047,TraderOne,Tick,392,403,-11,11,150600,151000,13343,87557,90857,OK
127.25,TraderOne,Tick,393,403,-10,10,150600,151000,13373,87727,90727,OK
127.485,TraderOne,Tick,394,403,-9,9,150600,150700,13403,87897,88797,OK
127.766,TraderOne,Tick,394,403,-9,9,150600,150400,13403,87897,86097,OK
128.032,TraderOne,Tick,394,403,-9,9,150700,150300,13403,87897,85197,OK
128.204,TraderOne,Tick,394,409,-15,15,150400,150300,13583,87717,86217,OK
128.532,TraderOne,Tick,394,409,-15,15,150400,150200,13583,87717,84717,OK
128.782,TraderOne,Tick,394,409,-15,15,150400,150200,13583,87717,84717,OK
129.016,TraderOne,Tick,394,419,-25,25,150400,150200,13884,87416,82416,OK
129.282,TraderOne,Tick,394,429,-35,35,150400,150200,14185,87115,80115,OK
129.5,TraderOne,Tick,394,439,-45,45,151000,150400,14486,85814,72314,OK
129.75,TraderOne,Tick,394,449,-55,55,150400,150400,14787,84513,84513,OK
130.047,TraderOne,Tick,394,449,-55,55,150400,150400,14787,84513,84513,OK
130.266,TraderOne,Tick,394,459,-65,65,150400,150400,15088,82212,82212,OK
130.547,TraderOne,Tick,394,459,-65,65,150400,150400,15088,82212,82212,OK
130.797,TraderOne,Tick,394,459,-65,65,150400,150400,15088,82212,82212,OK
130.954,TraderOne,Tick,394,464,-70,70,150400,150400,15238,82062,82062,OK
131.266,TraderOne,Tick,401,464,-63,63,149800,150100,15133,82167,101067,OK
131.5,TraderOne,Tick,401,464,-63,63,149800,150100,15133,82167,101067,OK
131.75,TraderOne,Tick,401,464,-63,63,149800,150100,15133,82167,101067,OK
131.954,TraderOne,Tick,401,466,-65,65,150800,150100,15103,82397,62897,OK
132.313,TraderOne,Tick,401,466,-65,65,150800,149800,15103,82397,62897,OK
132.532,TraderOne,Tick,401,466,-65,65,150800,149800,15103,82397,62897,OK
132.782,TraderOne,Tick,401,476,-75,75,149800,149600,15403,84097,69097,OK
133.0,TraderOne,Tick,401,486,-85,85,149800,149600,15703,85797,68797,OK
133.297,TraderOne,Tick,401,486,-85,85,150200,149600,15703,85797,68797,OK
133.469,TraderOne,Tick,401,486,-85,85,150200,149600,15703,85797,68797,OK
133.766,TraderOne,Tick,410,486,-76,76,149300,149500,15568,85932,101132,OK
133.985,TraderOne,Tick,410,486,-76,76,149300,149600,15568,85932,101132,OK
134.235,TraderOne,Tick,410,486,-76,76,149300,149600,15568,85932,101132,OK
134.485,TraderOne,Tick,410,486,-76,76,149300,149700,15568,85932,101132,OK
134.735,TraderOne,Tick,410,486,-76,76,149300,149700,15568,85932,101132,OK
135.032,TraderOne,Tick,410,495,-85,76,149700,149800,15433,1433367,93667,OK
135.282,TraderOne,Tick,418,495,-77,77,149200,149800,15313,86887,109987,OK
135.532,TraderOne,Tick,426,497,-71,71,149300,149900,15253,89347,110647,OK
135.813,TraderOne,Tick,426,497,-71,71,149300,149900,15253,89347,110647,OK
135.954,TraderOne,Tick,426,497,-71,71,149300,149900,15253,89347,110647,OK
136.313,TraderOne,Tick,426,497,-71,71,149300,149900,15253,89347,110647,OK
136.563,TraderOne,Tick,426,497,-71,71,149300,149900,15253,89347,110647,OK
136.782,TraderOne,Tick,426,497,-71,71,149300,149800,15253,89347,110647,OK
137.032,TraderOne,Tick,426,497,-71,71,149300,149600,15253,89347,103547,OK
137.25,TraderOne,Tick,426,497,-71,71,149300,149600,15253,89347,103547,OK
137.547,TraderOne,Tick,426,497,-71,71,149300,149600,15253,89347,103547,OK
137.782,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
137.954,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
138.25,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
138.516,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
138.719,TraderOne,Tick,426,497,-71,71,149300,149100,15253,89347,75147,OK
139.047,TraderOne,Tick,426,497,-71,71,149300,149100,15253,89347,75147,OK
139.25,TraderOne,Tick,426,497,-71,71,149300,149100,15253,89347,75147,OK
139.469,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
139.719,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
140.047,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
140.235,TraderOne,Tick,426,497,-71,71,149300,149300,15253,89347,89347,OK
140.516,TraderOne,Tick,426,501,-75,75,149600,149300,15193,88607,73607,OK
140.75,TraderOne,Tick,426,504,-78,78,149900,149300,15283,88817,73217,OK
141.0,TraderOne,Tick,426,504,-78,78,149900,149300,15283,88817,73217,OK
141.266,TraderOne,Tick,426,511,-85,85,149500,149300,15492,87908,70908,OK
141.485,TraderOne,Tick,426,511,-85,85,149500,149300,15492,87908,70908,OK
141.766,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
142.0,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
142.204,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
142.532,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
142.719,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
143.047,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
143.266,TraderOne,Tick,426,511,-85,85,150200,149500,15492,87908,70908,OK
143.516,TraderOne,Tick,426,511,-85,85,150200,149700,15492,87908,70908,OK
143.797,TraderOne,Tick,426,511,-85,85,150200,149700,15492,87908,70908,OK
143.969,TraderOne,Tick,435,511,-76,76,149200,149700,15357,88943,104143,OK
144.25,TraderOne,Tick,435,511,-76,76,149200,149700,15357,88943,104143,OK
144.516,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
144.766,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
145.047,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
145.282,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
145.485,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
145.75,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
146.047,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
146.282,TraderOne,Tick,443,511,-68,68,149100,149500,15237,89863,103463,OK
146.547,TraderOne,Tick,443,511,-68,68,149100,149500,15237,89863,103463,OK
146.719,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
147.032,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
147.313,TraderOne,Tick,443,511,-68,68,149100,149700,15237,89863,103463,OK
147.563,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
147.735,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
147.969,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
148.313,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
148.5,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
148.75,TraderOne,Tick,443,511,-68,68,149100,149600,15237,89863,103463,OK
149.047,TraderOne,Tick,443,513,-70,70,149800,149600,15207,89493,75493,OK
149.25,TraderOne,Tick,443,513,-70,70,149800,149600,15207,89493,75493,OK
149.532,TraderOne,Tick,443,518,-75,75,150600,150100,15132,89568,67068,OK
149.735,TraderOne,Tick,443,518,-75,75,150600,150100,15132,89568,67068,OK
149.969,TraderOne,Tick,443,518,-75,75,150600,150100,15132,89568,67068,OK
150.266,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
150.547,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
150.766,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
150.969,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
151.297,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
151.547,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
151.75,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
152.016,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
152.266,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
152.547,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
152.782,TraderOne,Tick,443,525,-82,82,149900,150100,15027,90373,106773,OK
153.016,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
153.297,TraderOne,Tick,443,528,-85,85,150400,149800,14982,90418,64918,OK
153.532,TraderOne,Tick,443,528,-85,85,150400,149800,14982,90418,64918,OK
153.782,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
154.016,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
154.25,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
154.547,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
154.719,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
155.0,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
155.297,TraderOne,Tick,443,528,-85,85,150400,150100,14982,90418,64918,OK
155.5,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
155.704,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
156.0,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
156.204,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
156.454,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
156.797,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
157.047,TraderOne,Tick,443,528,-85,85,150400,150300,14982,90418,81918,OK
157.297,TraderOne,Tick,443,528,-85,85,150600,150300,14982,90418,64918,OK
157.516,TraderOne,Tick,443,528,-85,85,150600,150300,14982,90418,64918,OK
157.735,TraderOne,Tick,443,528,-85,85,150600,150300,14982,90418,64918,OK
158.0,TraderOne,Tick,443,528,-85,85,150600,150300,14982,90418,64918,OK
158.25,TraderOne,Tick,443,528,-85,85,150600,150300,14982,90418,64918,OK
158.532,TraderOne,Tick,443,528,-85,85,150500,150300,14982,90418,73418,OK
